danish,english,ukranian
"I forhold til det du siger, at lige pludselig så kan AI'en gå ind og påvirke rækkefølgen af, hvad personen skal først af undersøgelser og så videre. Er det også noget, som der måske godt kan virke lidt skræmmende, eller er det sådan en ting, som man bare bliver lidt overrasket over, at der ikke er den person, der står for det?","In relation to what you're saying, that suddenly AI can come in and influence the sequence of what procedures a person should undergo first and so on. Is that also something that might seem a bit scary, or is it just something that one might be a little surprised by, that there isn't a person in charge of it?","У зв'язку з тим, що ви говорите, що раптово штучний інтелект може втрутитися і вплинути на послідовність того, які процедури повинна спочатку пройти людина, і так далі. Чи не буде це лякати чи дивувати, що немає людини, яка керує цим процесом?"
"Ja, det er det lidt. Så længe det er en computer, så tror jeg at der går lidt tid, før vi føler os trygge ved det. Som menneske så er man sådan lidt, jeg kan godt se fordelen ved det og så sparer man bare en masse tid, for den laver jo egentlig nogle ok beskrivelser af de der knæ. Og det er jo kun én undersøgelse af knæ, og så bliver man sådan lidt, okay, så mange fejl kan man heller ikke lave på ved en knæundersøgelse.","Yes, it's a bit like that. As long as it's a computer, I think it will take some time before we feel comfortable with it. As humans, we're a bit like, I can see the advantage of it, and it just saves a lot of time because it actually provides some decent descriptions of those knees. And it's only one knee examination, so you start thinking, ""Okay, you can't really make that many mistakes in a knee examination.","Так, трохи. Це комп'ютер, і я думаю, що нам знадобиться трохи часу, щоб ми почувалися комфортно. Як люди, ми бачимо перевагу цього процесу, і це економить багато часу, оскільки він фактично надає досить гідних описів тих колін. І це лише одне обстеження коліна, тому ви починаєте думати, ""Добре, ви насправді не можна зробити так багато помилок в обстеженні коліна."
"I forhold til det der med den der teknologi, som man går ind og påvirker rækkefølgen. Hvis nu patienten har et spørgsmål til dig omkring det, kan det så blive ubehageligt? ","Regarding that technology where it influences the sequence, if a patient has a question about it, can it become uncomfortable?","Щодо цієї технології, де вона впливає на послідовність, якщо у пацієнта є питання про це, чи може це стати незручно?"
"Det er ubehageligt, for hvad siger man så? Altså hvis jeg skulle sige til patienten, at du skal bare tage hjem, men så siger patienten at lægen sagde der var en maskine som afgjorde at jeg skulle til MR-skanning. Hvorfor skal jeg ikke til MR alligevel? Så siger jeg til patienten, at det er AI, der har bestemt det. Så spørger patienten, er der en computer, der har bestemt det? Så kan jeg sige, at hvis du har nogle spørgsmål, så ring til din læge. Man ved jo ikke, hvad skal man sige, for det er så nyt at befolkningen ikke rigtig forstår det. Vi er også selv lidt nye i det. Hvordan vi måske giver svar tilbage, vores kommunikation tilbage til patienten, det hele kommer til at ændre sig, fordi AI kommer på et eller andet tidspunkt.","It's uncomfortable because what do you say then? If I were to tell the patient to just go home, but then the patient says the doctor said there was a machine that decided I needed an MRI scan. Why am I not going for an MRI after all? So I tell the patient that it's AI that determined it. Then the patient asks, ""Is there a computer that decided it?"" So I can say, ""If you have any questions, please call your doctor."" You just don't know what to say because it's so new that the public doesn't really understand it. We're also quite new to it. How we may give responses back, our communication back to the patient, everything will change because AI will come into play at some point.","Це незручно, оскільки що ж тоді кажеш? Якщо я скажу пацієнту просто йти додому, але потім пацієнт каже, що лікар сказав, що є машина, яка вирішила, що мені потрібна МРТ. Чому я все ж таки не йду на МРТ? Тому я кажу пацієнту, що це штучний інтелект вирішив це. Тоді пацієнт запитує: ""Чи є комп'ютер, який вирішив це?"" Тому я можу сказати: ""Якщо у вас є які-небудь питання, будь ласка, зателефонуйте своєму лікарю"". Ви просто не знаєте, що сказати, оскільки це так ново, що громадськість дійсно не розуміє це. Ми також досить нові у цьому. Як ми можемо відповідати, наша комунікація з пацієнтом, все зміниться, оскільки штучний інтелект візьме верх в певний момент."
"Oplever du tit sådan... Hvad skal man sige... Skepsis eller konservative holdninger ift. digitalisering? Jeg tænker både blandt kollegaer, men også blandt patienterne?",Do you often experience... What should I say... Skepticism or conservative attitudes towards digitization? I mean both among colleagues but also among patients?,"Часто ви спостерігаєте ... Що ж сказати ... Скептицизм або консервативні погляди на цифровізацію? Я маю на увазі як серед колег, так і серед пацієнтів?"
"Det er alder, som er en afgørende ting. Også hvor gammel din faggruppe er. Unge mennesker ift. Computere, de er jo ligesom vokset op sammen. Men for de ældre kan det godt ligge lidt langt væk fra dem, så det er svært for dem at forstå og sætte sig ind i det. Selv nogle af vores kollegaer, de er sådan lidt... Hvad sker der så med det her? I gamle dage gjorde vi det sådan og sådan, og vi kunne se det hele. Hvad med det her billede? Hvor ryger det hen? Og hvad sker der så? Så skal man til at forklare det og skære det ud i pap, og så bliver de sådan helt... Jeg tænker også at det er lidt synd. Nogle gange savner man det der gamle system med tavlene, hvor patienternes navne var på post-it’s. Vi har lige fået et nyt system for måneden. Vi har en RIS-PACS-system, hvor vi booker vores patienter. Jeg tror, de fleste unge fandt ret hurtigt ud af det, hvor de ældre kollegaer, de var sådan... Hvordan var det, jeg fandt patienten igen? Hvordan var det, hvis jeg skulle slette billedet? Og jeg var sådan lidt... Du højreklikker på billedet og trykker slet. Altså det er normalt for mig. Det er jo samme måde, man sletter billedet inde i Word og andre steder. Men for dem er det sådan helt... Det er jo den aldersforskel. Teknologi giver nogle udfordringer for visse grupper. Og sådan har det altid været, tror jeg. ","Age is a crucial factor. Also, the age of your professional group. Young people in relation to computers, they have grown up with them. But for the older ones, it can be a bit distant for them, so it's difficult for them to understand and get into it. Even some of our colleagues are like... What's going to happen with this? In the old days, we did it like this and that, and we could see everything. What about this image? Where does it go? And what happens then? So you have to explain it and break it down for them, and then they're like completely... I also think it's a bit sad. Sometimes you miss the old system with the boards where the patients' names were on post-its. We just got a new system last month. We have a RIS-PACS system where we book our patients. I think most young people figured it out pretty quickly, while the older colleagues were like... How did I find the patient again? How did I delete the image? And I was like... You right-click on the image and press delete. I mean, that's normal for me. It's the same way you delete an image in Word and other places. But for them, it's like completely... It's the age difference. Technology poses some challenges for certain groups. And that's how it's always been, I think.","Вік є важливим фактором. Також вік вашої професійної групи. Молоді люди виросли з ними. Але для старших може бути трохи віддаленим поняттям, тому що їм важко зрозуміти і вникнути в це. Навіть деякі наші колеги кажуть ... Що коїться? У старі часи ми робили це так і так, і могли бачити все. А що з цим зображенням? Куди воно йде? І що тоді станеться? Тому вам потрібно пояснити і розкласти для них, а потім вони як повністю ... Я також думаю, що це трохи сумно. Іноді вам не вистачає старої системи з дошками, де імена пацієнтів були на стікерах. Ми тільки минулого місяця отримали нову систему. У нас є система RIS-PACS, де ми бронюємо наших пацієнтів. Я думаю, що більшість молодих людей зрозуміли це досить швидко, в той час як старші колеги були як ... Як мені знайти пацієнта? Як я видалив зображення? І я кажу їм ... Ви натискаєте правою кнопкою миші на зображення і натискаєте видалити. Я маю на увазі, для мене це нормально. Це той самий спосіб, яким ви видаляєте зображення в Word та інших місцях. Але для них це повністю нове ... Це різниця в віці. Технологія поставляє деякі виклики для певних груп. І так було завжди, я думаю."
"Er der selv nogle processer i forhold til kommunikation med patienter, som du mener, vil være gavnlige at digitalisere eller forbedre?",Are there any processes related to communication with patients that you think would be beneficial to digitize or improve?,"Чи є які-небудь процеси, пов'язані з комунікацією з пацієнтами, які, на вашу думку, було б корисно цифровизувати або вдосконалити?"
"Jo, altså hvis der var det, som jeg sagde før. Hvis der var sådan en kommunikationsapp, der ville kunne oversætte sprog, se det ville være det mest luksus. For så behøver jeg ikke aflyse tider, og jeg behøver ikke at tænke på tolke. Det vil gøre det helt nemmere, både for mig og patienten. Men det er lidt sådan... Det kommer nok på et eller andet tidspunkt.","If there was such a communication app that could translate languages, that would be the ultimate luxury. Then I wouldn't need to cancel appointments, and I wouldn't have to worry about interpreters. It would make it so much easier, both for me and the patient. But it's kind of like... It will probably come at some point.","Так, якщо було те, що я сказав раніше. Якщо було такий додаток для комунікації, який міг би перекладати мови, це був би максимальний розкіш. Тоді мені не довелося б скасовувати зустрічі, і мені не довелося б перейматися перекладачами. Це зробило б все набагато простіше, як для мене, так і для пацієнта. Але це трошки так... Це, швидше за все, з'явиться на якомусь етапі."
"Er der nogen af de redskaber, som du bruger i en normal undersøgelse, som du vil synes ville være oplagte at digitalisere? Eller om du måske synes der er noget, som ville være ligegyldigt at digitalisere? ",Are there any of the tools you use in a normal examination that you think would be obvious to digitize? Or perhaps you think there's something that would be pointless to digitize?,"Чи є які-небудь інструменти, які ви використовуєте в звичайному обстеженні, які, на вашу думку, було б очевидно цифровизувати? Або можливо, ви вважаєте, що є щось, що було б безглуздям цифровизувати?"
"Det kommer jo an fra patienten. Du har to mennesker her, de skal måske udspørge på samme måde. Det afhænger af hvad deres henvisning siger, eller hvad de skal undersøges for. Hvis man bare skal have skannet sit knæ, fordi man har spillet fodbold. Eller hvis man skal komme og blive skannet, fordi de har fundet en knude i nakken. De to mennesker, der kommer med vidt forskellige ting, hvor den ene er pisse nervøs og den anden tænker, det bare er menisken de skal kigge på. Måden, som jeg kommunikerer til de to patienter på, er vidt forskellig. Og det er derfor, hvis man laver en standardiseret digitalisering af den kommunikation, så bliver det svært at møde alle patienter der, hvor de er. Især når man kan være så forskellig emotionelt. Folk er forskellige steder. Så hvordan skal man digitalisere det?","t depends on the patient. You have two people here, they may need to be questioned in the same way. It depends on what their referral says or what they are being examined for. If someone just needs their knee scanned because they've been playing soccer. Or if they need to come in for a scan because they found a lump in their neck. The two people who come with vastly different concerns, where one is extremely nervous and the other thinks it's just their meniscus they're looking at. The way I communicate with the two patients is vastly different. And that's why, if you create a standardized digitalization of that communication, it becomes difficult to meet all patients where they are. Especially when they can be so emotionally different. People are in different places emotionally. So how do you digitize that?","Це залежить від пацієнта. Тут двоє людей, можливо, їх потрібно допитати однаковим чином. Це залежить від того, що говорить їх направлення або за що їх обстежують. Якщо хтось просто потребує сканування коліна через те, що вони грали у футбол. Або якщо вони повинні прийти на сканування через те, що вони знайшли кулю в шиї. Два людини, які приходять з абсолютно різними проблемами, де один дуже нервовий, а інший думає, що це просто їх мениск. Спосіб, яким я спілкуюся з двома пацієнтами, дуже відрізняється. І тому, якщо ви створите стандартизовану цифровизацію цієї комунікації, стане складно зустріти всіх пацієнтів там, де вони є. Особливо коли вони можуть бути такими емоційно різними. Люди емоційно в різних місцях. Так як це цифровизувати?"
"Er der nogen instruktioner i udspørgen til en patient, der kan digitaliseres eller er det lidt det samme, at det er en menneskelig ting, som man ikke kan putte i en maskine? ","Are there any instructions in questioning a patient that can be digitized, or is it more of a human thing that can't be put into a machine?","Чи є які-небудь інструкції в запитанні пацієнта, які можна цифровизувати, чи це більше людська річ, яку не можна покласти в машину?"
"Altså der er jo for eksempel noget, som jeg skal spørge om i MR. Så har jeg mine standardspørgsmål med, for eksempel har du metal i hovedet, ørene, munden? Så starter jeg fra top og til tå. Har du metal i hjertet? Nej. Har du metal indopereret i maven? Nej. Kunstige hofte eller knæ? Nej. Har du arbejde med svejsning? Nej. Det kan godt være, at man kan oversætte på flere forskellige sprog, så jeg kan vise patienten sådan noget skrift på en iPad, og hvis de forstår det, så kan jeg trykke på spørgsmålet, og så kommer der et billede af en pacemaker op, hjerte med noget metal eller stent osv. Men det andet med klaustrofobi og hvordan vi skal kommunikere med klaustrofobiske eller syge patienter, det er lidt svært at digitalisere og udarbejde sådan en standard, fordi der er ikke to mennesker, der er ens. Selv to radiografer, der har samme uddannelse, samme faggruppe, kan jo være to vidt forskellige mennesker når de snakker. Og det er sådan lidt med patienterne også. På den måde kan det blive en udfordring.","Well, there are, for example, things that I need to ask about in MRI. So I have my standard questions, for example, do you have metal in your head, ears, mouth? Then I start from top to toe. Do you have metal in your heart? No. Do you have metal implanted in your abdomen? No. Artificial hip or knee? No. Do you work with welding? No. It may be possible to translate into several different languages, so I can show the patient such text on an iPad, and if they understand it, I can press on the question, and then a picture of a pacemaker, heart with some metal, or stent, etc., appears. But the other thing with claustrophobia and how we should communicate with claustrophobic or sick patients, it's a bit difficult to digitize and develop such a standard because no two people are the same. Even two radiographers, with the same education, the same professional group, can be two very different people when they talk. And it's a bit like that with patients too. In that way, it can become a challenge.","Наприклад, є речі, про які мені потрібно запитати перед процедурою МРТ. Тому я маю свої стандартні питання, наприклад, чи є у вас метал у голові, вухах, в роті? Потім я починаю зверху донизу. Чи є у вас метал у серці? Ні. Чи є у вас метал, встановлений у черевній порожнині? Ні. Штучна тазова або колінна частина? Ні. Чи працюєте ви з зварюванням? Ні. Можливо, це можна перекласти на кілька різних мов, тому я можу показати пацієнту такий текст на iPad, і якщо вони розуміють, я можу натиснути на питання, і тоді з'являється зображення кардіостимулятора, серця з якимось металом або стенту і т. Д. Але інше діло з пацієнтами з клаустрофобією та тим, як ми повинні спілкуватися з хворими пацієнтами, це трохи складно для цифровізації та розробки такого стандарту, оскільки немає двох однакових людей. Навіть два рентгенологи, з однаковою освітою, в однаковій професійній групі, можуть бути двома дуже різними людьми, коли вони розмовляють. І так само воно з пацієнтами. З цього боку це може стати проблемою."
"Det jeg kan forstå ift. dig, det er i hvert fald, du vil helst ikke bruge din mobil ift. signalværden og at du ikke stoler på, at den kan oversætte det medicinske fagsprog ordentligt? ","What I understand from you, at least, is that you prefer not to use your mobile phone regarding the signal value and that you do not trust that it can translate medical jargon properly?","Як я розумію, ви не любите використовувати мобільний телефон у комунікації з пацієнтами і не довіряєте йому з перекладом медицинських термінів?"
"Præcis. Jeg er heller ikke sikker på, at patienten forstår det. Selvom jeg har oversættet det til deres sprog, så kan jeg jo ikke russisk. Så når jeg trykker på den der knap, hvor den læser op for patienten, så har jeg ingen idé om hvad der bliver sagt. Og det er jo mig, der står med ansvaret, hvis der sker noget. Så bliver det sådan lidt, skal jeg tage chancen, eller skal jeg bestille ny tid med tolk? Så er det der hvor jeg vurderer deres kropssprog. Hvis de stadig har det der blanke udtryk efter vi har snakket, så er jeg sådan lidt ”vi venter med dig mester”. Men hvis de er sådan ”no, no, nothing, nothing”, så er jeg sådan, okay! Kom bare, bro. Du virker ret stensikker på, at du ikke har noget. Og så giver jeg dem jo alarmbolden og siger til dem: Hvis du mærker det mindste, så tryk på alarmbolden, så stopper jeg lortet med det samme. Så er det ligesom en tryghed for dem også. Det er svært, det er jo en vurdering jeg skal tage så. Så ligger den på min kappe. ","Exactly. I'm also not sure if the patient understands it. Even though I've translated it into their language, I don't speak Russian. So when I press that button, where it reads out for the patient, I have no idea what is being said. And it's me who's responsible if something happens. So it's like, should I take the chance, or should I schedule a new appointment with an interpreter? That's when I assess their body language. If they still have that blank expression after we've talked, then I'm like, ""let's wait with you, buddy."" But if they're like, ""no, no, nothing, nothing,"" then I'm like, ""okay! Come on, bro. You seem pretty confident that you're fine."" And then I give them the panic button and tell them, ""If you feel anything, just press the panic button, and I'll stop everything immediately."" So it's also a reassurance for them. It's difficult, it's a judgment call I have to make. So, the responsibility lies with me."," Точно. Я також не впевнений, чи розуміє пацієнт це. Навіть якщо я переклав це на їхню мову, я не говорю російською. Тому коли я натискаю на ту кнопку, де вона читає для пацієнта, я не маю ніякого уявлення, що сказано. І це я, хто відповідає, якщо щось станеться. Так що це якось, чи я повинен ризикувати, чи повинен я призначити новий прийом з перекладачем? Тоді я оцінюю їх мову тіла. Якщо вони все ще мають той порожній вираз після нашої розмови, тоді я, як ""почекаємо з вами, друже"". Але якщо вони такі: ""ні, ні, нічого, нічого"", тоді я, як ""добре! Давай, чуваче. Тобі здається, що ти досить впевнений, що ти в порядку."" І тоді я даю їм панічну кнопку і говорю: ""Якщо ви відчуваєте щось, просто натисніть на панічну кнопку, і я все припиню негайно."" Так що це також їхня впевненість. Це складно, це рішення, яке я повинен прийняти. Так що, відповідальність лежить на мені"
"Kan du uddybe lidt det med, at det det er dit ansvar? Lad os sige, når du bruger en app som Google Translate, så er det jo dit eget valg at bruge den?","Can you elaborate a bit on the fact that it's your responsibility? Let's say when you use an app like Google Translate, it's your own choice to use it, right?","Давайте поговоримо про те, що є вашою відповідальністю. Скажімо, коли ви використовуєте Google Translate, це ваш особистий вибір?"
"Hvis jeg tager patienten ind og patienten har en stent og der sker noget, så skal jeg ringe hjertestop og så skal patienten skal indlægges. Det fordi at magneten kan have ødelagt den og så er det jo mit ansvar. Det ansvar, jeg har, det er jo patientens sikkerhed. Fordi en stent, der bliver ødelagt, kan føre til død. Jeg må ikke tage noget ind i scanneren, som jeg ikke har godkendt eller undersøgt heller. Selv hvis de har metal. Hvis de siger, at de har fået en ny hofte, så skal jeg spørge dem om den hofte er lavet i Danmark. Og hvis de siger ja til det, så ved jeg jo at alt metal, der er lavet i Danmark siden 80'erne, er lavet af titanium. Titanium er ikke magnetisk, så det er sikkert at tage patienten ind. Hvis de siger det til mig, at de fik den lavet i 1966 i Thailand, så begynder alarmklokkerne at ringe. Hvad fanden opererede de med folk dengang? Så skal jeg ind og slå op og undersøge, og aflyse tiden, hvis jeg ikke er sikker på det. Patientens sikkerhed er vigtigere end undersøgelsen.","If I bring the patient in and the patient has a stent and something happens, then I have to call cardiac arrest, and the patient needs to be admitted. That's because the magnet may have damaged it, and then it's my responsibility. The responsibility I have is the patient's safety. Because a stent being damaged can lead to death. I'm not allowed to bring anything into the scanner that I haven't approved or investigated either. Even if they have metal. If they say they got a new hip, I have to ask them if that hip was made in Denmark. And if they say yes to that, then I know that all metal made in Denmark since the 80s is made of titanium. Titanium is not magnetic, so it's safe to bring the patient in. If they tell me they had it made in 1966 in Thailand, then alarm bells start ringing. What the hell were they operating on people with back then? Then I have to go and look it up and investigate, and cancel the appointment if I'm not sure about it. The patient's safety is more important than the examination.","Якщо я веду пацієнта та у нього є стент і щось трапиться, то мені потрібно викликати серцевий напад, і пацієнта потрібно госпіталізувати. Це тому, що магніт може його пошкодити, і тоді це стає моєю відповідальністю. Відповідальність, яку я маю, - це безпека пацієнта. Тому що пошкодження стента може призвести до смерті. Я не можу вносити в сканер нічого, що я не затвердив або не дослідив. Навіть якщо у них є метал. Якщо вони говорять, що вони отримали нове стегно, я повинен запитати їх, чи це стегно було виготовлено в Данії. І якщо вони відповідають так, то я знаю, що всякий метал, виготовлений в Данії з 80-х років, зроблений з титану. Титан не магнітиться, тому ведення пацієнта ввітряно. Якщо вони кажуть мені, що вони зробили це в 1966 році в Таїланді, то починають дзвонити сигнали тривоги. На що вони тоді операціювали людей? Тоді мені потрібно йти та шукати інформацію, і досліджувати, і скасувати прийом, якщо я не впевнений. Безпека пацієнта важливіша за дослідження."
"Så giver det mening, at du ikke stoler på en random app. Hvad skulle der så til for, at du stolede på en app? Skal den være godkendt?","So it makes sense that you don't trust a random app. What would it take for you to trust an app? Should it be approved?""","Так, це має сенс, що ви не довіряєте випадковому додатку. Що для вас було б достатнім, щоб довіритися додатку? Чи має він бути схваленим?"
"Hvis man for eksempel havde taget flere forskellige patientgrupper, og de alle sammen havde forstået det på samme måde. Samtidig, hvis jeg bruger en app, der er godkendt af Region Hovedstaden: Hvis nu der var noget galt med denne app, så kan jeg altid sige, at jeg har brugt vores arbejdsgang her osv, der står jeg skal bruge den her app, som er godkendt af Region Hovedstaden, så er det jo et problem med app’en, hvis patienten ikke havde forstået det ordentligt. Så er det ikke bare min egen skyld. Så har jeg min ryg dækket. Det er lidt det, der skal til, før vi begynder at bruge alle mulige apps.","If, for example, multiple different patient groups all understood it the same way. At the same time, if I use an app approved by Region Hovedstaden: If there was something wrong with this app, then I can always say that I have followed our workflow here etc., where it says I should use this app, approved by the Region Hovedstaden, so it is a problem with the app if the patient did not understand it properly. Then it's not just my fault. So I have my back covered. That's kind of what it takes before we start using all sorts of apps.","Якщо, наприклад, кілька різних груп пацієнтів зрозуміли це однаково. В той же час, якщо я використовую додаток, схвалений Капітальним регіоном: Якщо з цим додатком щось не так, то я завжди можу сказати, що я дотримувався нашого робочого процесу тут і т. д., де сказано, що я повинен використовувати цей додаток, схвалений Капітальним регіоном, так що це проблема з додатком, якщо пацієнт не зрозумів його належним чином. Тоді це не просто моя вина. Так що я маю свою спину прикриту. Це трохи те, що потрібно, перш ніж ми почнемо використовувати всілякі додатки."
"Kan du godt savne at have dit eget input med på noget, for eksempel hvis du skulle have en app eller andet? Ville det være dejligt, hvis det var noget, som var radiograf specifikt?","Do you miss having your own input on something, for example, if you were to have an app or something else? Would it be nice if it was something specific to radiographers?","Чи вам не бракує мати власний внесок у щось, наприклад, якщо ви мали б додаток чи щось інше? Було б гарно, якби це було щось специфічне для рентгенологів?"
"Helt klart. Jeg kan ikke se andre steder på hospitalet, hvor sikkerheden er vigtigere. Selvfølgelig er sikkerhed jo vigtig over hele hospitalet, men omkring det med metal og hvad der er indopereret i kroppen, det er der ikke andre steder. Du har ikke behov for det andre steder end ved MR-scanningerne. Så hvis der skulle være noget, så skulle det være noget, der er røntgen og MR-specifikt. Hvad kan man sige om en app? De kan jo lave en standardapp og så skræddersy den til hver afdeling. Hvad har AKM brug for at udspørge patienter om? Hvad har M1? Hvad har røntgen brug for? Hvad har hjerteafdelingen brug for? Så kan man bagefter specificere den til hver afdeling, og så har vi den samme app. Når jeg så går ind og trykker på den, så åbner den røntgen delen, og når en anden går ind, så åbner den hjerteafdelingen f.eks. ","Absolutely. I can't see anywhere else in the hospital where safety is more important. Of course, safety is important throughout the hospital, but regarding metal and what is implanted in the body, there is nowhere else. You don't need it anywhere else except for MRI scans. So if there were to be something, it should be something specific to radiography and MRI. What can be said about an app? They can create a standard app and then tailor it to each department. What does AKM need to ask patients about? What about M1? What does radiography need? What does the cardiology department need? Then you can customize it for each department, and then we all have the same app. When I go in and press it, it opens the radiography part, and when someone else goes in, it opens the cardiology department, for example.","Звичайно. Я не можу побачити інших місць у лікарні, де безпека була б важливішою. Звичайно, безпека важлива у всій лікарні, але щодо металу та того, що вживлено у тіло, ніде інде. Вам цього не потрібно ніде, крім як у МР-скануваннях. Так що, якщо має бути щось, воно має бути специфічним для рентгенології та МР-діагностики. Що можна сказати про додаток? Вони можуть створити стандартний додаток і після цього налаштувати його для кожного відділу. Що потрібно запитати від пацієнтів у AKM? Що відділ M1? Що потрібно відділу рентгенів? Що потрібно кардіологічному відділенню? Потім ви можете налаштувати його для кожного відділу, і тоді у нас всіх буде однаковий додаток. Коли я зайду і натисну його, він відкриє частину рентгенології, і коли хтось інший зайде, він відкриє відділ кардіології, наприклад"
