danish,english,ukranian
"Jamen, ja, hvis det bare sådan er, at de skal holde vejret, så bruger jeg fagter, bruger mig selv, og alt sådan noget, men med kontrast, som sagt, så er det ikke noget jeg kan stå inde for hvis de ikke forstår hvad jeg siger. Og også CPR nummer, så er det også tit sådan at jeg gestikulerer sundhedskortet, altså blafre lidt med armene.","Well, yes, if it's just that they need to hold their breath, then I use gestures, use myself, and everything like that, but with contrast, as I said, it's not something I can stand behind if they don't understand what I'm saying. And also CPR number, it's also often that I gesture towards the health card, you know, waving my arms a bit.","Так, якщо йдеться про те, що вони повинні затримати подих, тоді я використовую жести, показую на собі, і все таке. Але коли йдеться про контраст, як я сказала, це не окей, якщо вони не розуміють, що я говорю. І також коли йдеться про ідентифікаційний номер CPR, я також часто жестами показую на медичну картку, ви знаєте, махаю руками трохи."
"Ja. Du nævner, øhm, du har nævnt, in-house tolke, Google Translate - er der andre værktøjer eller apps eller løsninger du tager i brug for at overkomme de her kommunikationsbarrierer?","Yeah. You mentioned, um, you've mentioned in-house interpreters, Google Translate - are there other tools or apps or solutions you use to overcome these communication barriers?","Так. Ви згадували внутрішніх перекладачів, Google Translate - чи є ще інші інструменти чи додатки, чи рішення, які ви використовуєте, щоб подолати ці комунікаційні бар'єри?"
"Øhm, ikke noget jeg selv har, jeg ved at der findes en eller anden app der skulle vær helt vildt god til ukrainsk, men det er det eneste jeg ved. Da de begyndte at komme her, og vi skulle undersøge dem, så ved jeg at der var nogle der hentede den på deres telefoner. En app der skulle være rigtig god, det ved jeg ikke lige hvad skulle være for en. Men ellers ikke nej.","Um, nothing that I personally have, I know that there's some kind of app that's supposed to be really good for Ukrainian, but that's the only one I know. When they started coming here, and we had to examine them, I know that some people downloaded it on their phones. An app that's supposed to be really good, I'm not sure what it's called. But otherwise, no.","Нічого у мене особисто, я знаю, що є якийсь додаток, який по ідеї дуже підходить українцям, але це єдине, що я знаю. Коли вони почали сюди приходити, і ми їх обстежували, я знаю, що деякі люди завантажували його на свої телефони. Додаток, який, як кажуть, має бути дуже хорошим, я не знаю, як він називається. Але щодо решти - ні."
"Okay, så det er lidt forskelligt fra medarbejder til medarbejder hvad man benytter af værktøjer?","Okay, so it's a bit different from employee to employee what tools they use?","Окей, отже, кожен працівник використовує різні інструменти?"
"Ja helt sikkert. Og jeg tror også der er nogle, der køre roke, og så scanner de dem bare. Altså, så er det abre…","Yeah, definitely. And I think there are also some who just use gestures, and then scan them. Well, it's just...","Так, безперечно. І я думаю, що є деякі, які просто використовують жести, і тоді сканують їх (пацієнтів). Ну, це просто..."
"Er det også, kan det også være en ting med patient pres og så videre, tidspres, kan du have oplevelser du føler at du på en eller anden måde, at du har fået et ja fra en patient, men du så stadig har lidt ubehag i kroppen om de forstår hvad du mener?","Can it also be a thing with patient pressure and so on, time pressure, can you have experiences where you feel that somehow, you've got a yes from a patient, but you still feel a bit uncomfortable about whether they understand what you mean?","Чи може це також бути пов'язано з тиском від пацієнтів або тиском часу, чи стикалися ви із тим, що пацієнт сказав ""так"", але ви все ще були трохи невпевнені, чи точно він розуміє, що ви маєте на увазі?"
"Ja, ja det tror jeg sagtens der er flere af os der bare får kørt videre. Men jeg vil sige at det kommer meget an på hvad det er for nogle undersøgelser, altså hvis det er ""bare"" er en kontrol af et eller andet, så øhm, ville jeg ikke presse på at vi scanner, men hvis det er en akut patient, der har smerter i maven og eventuelt skal opereres, så bliver de kørt igennem. Selvom de ikke forstår hvad jeg siger. Det varierer så lidt fra undersøgelse til undersøgelse, ikke.","Yes, yes, I think there are definitely several of us who just keep going. But I would say that it depends a lot on what kind of examinations they are, I mean if it's ""just"" a check-up of something, then um, I wouldn't push to scan, but if it's an acute patient, who has abdominal pain and might need surgery, then they get scanned. Even if they don't understand what I'm saying. It varies a bit from examination to examination, you know.","Так, так, я думаю, що безперечно деякі з нас (працівників) просто продовжують. Але я б сказала, що це в значній мірі залежить від того, якого роду це обстеження. Я маю на увазі, якщо це ""просто"" перевірка чогось, то, я не наполягатиму на скануванні, але якщо це гострий пацієнт, який має біль у животі і може потребувати операції, то його треба просканувати. Навіть якщо він не розуміє, що я кажу. Це трохи змінюється від обстеження до обстеження, знаєте."
"Så du siger, at nogle undersøgelser, dem må man bare køre igennem fordi det er for deres eget helbreds skyld?","So you're saying that for some examinations, they just have to be done because it's for their own health's sake?","Так ви кажете, що деякі обстеження просто повинні бути зроблені, тому що це для їх власного здоров'я?"
"Ja, ja, fordi det er livsnødvendigt, ikke.","Yes, yes, because it's vital, you know.","Так, так, тому що це життєво важливо, знаєте."
"Yes. Jeg vil også lige tage et lille sidespring og spørge dig om nogle spørgsmål der handler om implementering af nye værktøjer og teknologier i jeres afdeling. Så, hvis du vil prøve at beskrive hvilke stadier, der er, hvis der skal implementeres noget nyt, som kan bruges i kommunikationen?","Yes. I'd also like to take a little detour and ask you some questions about the implementation of new tools and technologies in your department. So, if you could try to describe what stages there are when something new needs to be implemented, something that can be used in communication?","Так. Я також хотів би трохи відхилитися і задати вам кілька питань про впровадження нових інструментів та технологій у вашому відділі. Отже, опишіть, будь ласка, які є стадії, коли щось нове потрібно впровадити, щось, що може бути використано в комунікації?"
"Ja, undskyld, det er ikke for at afbryde, det er bare generelt.","Yes, sorry, it's not to interrupt, it's just in general.","Так, вибачте, це не щоб перервати, це просто взагалі."
Altså med nye ting her i afdelingen?,"So, with new things here in the department?","Так, з чимось новим тут у відділі?"
g Ja,nd Yes., Олівер: Так.
"Ja, altså ja, der vil altid være nogle, der stejler jo. Der er jo nogle der er vante til at arbejde med nye ting, og er omstillingsparate, men så er der nogle der er sådan “ej, det plejer vi ikke at gøre”. Så det vil dele vandene, tror jeg. Det er det samme med hvis vi implementer hvilken som helst andre ting. Så er der nogle der vil synes det er mega fedt at der kommer nogle nye ideer, og så vil der være nogle der går modsat, ikke. Og så vil der være en gruppe der, der skal arbejdes lidt på. Men det tror jeg sker med alt. Og specielt også med digitalisering. Nu er vi jo en ret ung afdeling, vi har en stor ung gruppe, så alt hvad der har med digitalisering at gøre, vil jo være nemmere for dem fordi de er født med iPads og det hele. Men jeg tror det kan være sværere for den ældre generation","Yes, well, there will always be some who resist, you know. Some are used to working with new things and are adaptable, but then there are some who are like, ""Oh, we don't usually do that."" So, it will divide opinions, I think. It's the same with implementing any other things. Some will think it's awesome that there are new ideas, and then there will be others who resist. And then there will be a group that needs a bit of work. But I think that happens with everything. And especially with digitization. Now we're a pretty young department, we have a large young group, so anything related to digitization will be easier for them because they were born with iPads and all that. But I think it can be harder for the older generation.","Так, завжди будуть ті, хто проти, знаєте. Хтось звик до роботи з новими речами і може адаптуватися, але є такі, хто скаже: ""Ой, ми зазвичай цього не робимо"". Так що, думки розділяться, я вважаю. Те ж саме відбувається з впровадженням будь-чого. Хтось буде думати, що це круті ідеї, інші будуть проти. А ще буде група, з якою потрібно буде трохи попрацювати. Але я думаю, що це відбувається з усім. А особливо з цифровізацією. Зараз ми досить молодий відділ, у нас велика група молоді, тому будь-що, пов'язане з цифровізацією, буде легше для них, тому що вони народилися з iPad. Але я думаю, що старшому поколінню буде важче."
Så der er også nogle konservative holdninger i forhold til ny teknologi?,So there are also some conservative attitudes towards new technology?,Отже деякі ставляться до нової технології консервативно?
"Helt sikkert, helt sikkert.","Definitely, definitely.","Безперечно, безперечно."
Hvad synes du selv om nye implementeringer?,What do you personally think about new implementations?,Що ви особисто думаєте про впровадження нового?
"Jamen, jeg synes det er spændende uanset hvad man finder på, så længe det er noget der effektiviserer. Så synes jeg det er fint. Altså jeg, er jo fra den digitale verden. Så det gør ikke mig noget at der kommer nogle nye gadgets eller et eller andet, det er jeg sgu ikke bange for.","Well, I find it exciting no matter what they come up with, as long as it's something that streamlines processes. Then I think it's fine. I'm from the digital world, so I'm not afraid of new gadgets or anything like that.","Ну, я вважаю захоплюючим будь-що, що вони придумають, якщо воно оптимізуватиме процеси. Тоді я думаю, що це добре. Я з цифрового світу, тому я не боюся нових гаджетів або чогось подібного."
"Hvor mange gange har du sådan oplevet, at du skulle igennem en implementering af noget nyt teknologisk?",How many times have you experienced going through an implementation of something new technologically?,Скільки разів ви проходили через впровадження якихось нових технологій?
"Hmm. Noget nyt teknologisk. Altså, i forhold til vi får nye rum og så videre for eksempel?","Hmm. Something new technologically. Well, in terms of getting new rooms and so on, for example?","Хмм. Якісь нові технології. Ну, щодо отримання нових приміщень і так далі, наприклад?"
"Ja, det kan være alt.","Yes, it can be anything.","Так, це може бути що завгодно."
" Jamen vi har lige fået nyt system, jo, nyt PAX system. Der var folk jo virkelig bange for, hvad det nu var for noget. Men nu, så er det jo bare, ja det er nok bare frygten for noget nyt. Også, bare, da vi fik vores nye bygning. Folk kunne ikke håndtere, overhovedet, at nu skulle der ske noget nyt. Så et par gange har jeg oplevet noget nyt. ","Well, we just got a new system, yes, a new PAX system. People were really afraid of what it was. But now, it's just, yeah, it's probably just the fear of something new. Also, just when we got our new building. People couldn't handle it at all, that something new was going to happen. So a few times I've experienced something new.","Ну, ми щойно отримали нову систему PAX. Люди дуже її боялися. Але зараз це просто... Так, це, мабуть, просто страх перед чимось новим. Ме саме було, коли ми отримали новий будинок. Люди не могли змиритися із цим, що щось має змінитися. Так що декілька разів я стикалася із оновленням."
"Så du oplever lidt det der med, lad os sige, for nogle der er omstillingsparate, og måske også alder, at der er man mere nysgerrig måske, og mere klar på at… og måske ikke er så tilbageholdende?","So you experience a bit of that, let's say, for some who are adaptable, and maybe also age, that there is more curiosity perhaps, and more ready to... and perhaps not so hesitant?","Отже ви стикалися з цим. Скажімо, для того, хто адаптивний, і можливо також завдяки віку, більше цікавиться, можливо, і готовий до... і можливо не так сильно вагається?"
"Ja, det synes jeg helt sikkert har noget at sige. Altså at være nysgerrig på hvad det er. I stedet for bare at skyde det ned, inden man overhovedet har fundet ud af hvad det kan, fordi prøv at tænk hvis det nu er den nye dybe tallerken, så ville det jo være fantastisk. Ja.","Yes, I definitely think that has something to do with it. Being curious about what it is. Instead of just shooting it down before you even figure out what it can do, because imagine if it's the new deep plate, then it would be fantastic. Yes.","Так, безперечно, я думаю, що це пов'язані речі. Цікавитися. Замість того, щоб відкидати все, перш ніж з'ясувати, що воно може робити, бо подумайте, якщо це купа всього нового, то це було б фантастично. Так."
"Kan du godt savne i forhold til implementering af ny teknologi, at det er noget mere sådan fagspecifikt i dit område? Har du nogle oplevelser med det? At det er mere radiograf-specifikt?","Can you miss in terms of implementing new technology, that it's something more specific to your field? Do you have any experiences with that? That it's more radiographer-specific?","Можливо ви пропустили впровадження якихось нових технологій, які стосуються вашої галузі? Чи ви із цим стикалися? Чи це є щось більш специфічне для рентгенологів?"
"Uh, det ved jeg ikke. Det synes jeg ikke, det synes jeg er svært, altså det har jeg svært ved at se hvad kunne være. ","Uh, I don't know. I don't think so, I find that difficult, I find it difficult to see what could be.","Ну, я не знаю. Не думаю, мені складно сказати, що це могло би бути."
"Ja helt klart, det er bare om du synes I bliver lyttet nok til?","Yes, definitely, it's just whether you feel listened to enough?","Так, безумовно, мається на увазі, чи до вас достатньо дослухаються?"
"Ja, jeg tror der sker meget på ledelsesplanen, som rent faktisk ikke kommer ned på gulvet hos dem der rent faktisk står i det, ikke. Jeg tror der bliver truffet rigtig mange beslutninger over hovedet på en, som jeg ikke er sikker på vi ved der foregår. Men der sker noget lige pludselig, ikke. Det kunne da være interessant at inddrage personalegruppen noget mere i større beslutninger. I stedet for det måske er det de samme hatte, der får lov til at bestemme det hele.","Yes, I think a lot happens at the management level that doesn't actually trickle down to those who are actually in it, you know? I believe many decisions are made over our heads, and I'm not sure we're always aware of what's going on. But then things happen suddenly, you know? It could be interesting to involve the staff more in major decisions, instead of it always being the same people making all the decisions.","Так, я вважаю, що багато що відбувається на рівні менеджменту, і не просочується до тих, хто фактично цим займається, розумієте? Я вважаю, що багато рішень приймається у нас за спинами, і ми не завжди в курсі подій. Але тоді все трапляється несподівано для нас, ви розумієте? Було б цікаво більше залучати персонал до великих рішень, замість того, щоб завжди одні й ті ж люди приймали всі рішення."
Ja,Yeah.,Так.
"Så, de interne beslutningsprocesser omkring udstyr eller noget andet, så generelt savner du måske lidt at man selv kunne blive inddraget?","So, the internal decision-making processes regarding equipment or something else, you generally feel like you'd like to be more involved?","Отже, ви в цілому відчуваєте, що хотіли б бути більше включеними у внутрішні процеси прийняття рішень щодо обладнання чи чогось іншого?"
"Ja, ja. Bestemt. Jeg ved da, at der er flere på afdelingen der har nogle ideer, men de bliver skudt ned fordi man ikke har den rigtige hat på.","Yes, absolutely. I know that there are several people in the department who have ideas, but they get shot down because they don't have the right position or authority.","Так, абсолютно. Я знаю, що в департаменті є декілька людей, які мають ідеї, але їх відхиляють, бо вони не мають потрібного статусу чи авторитету."
Mmh,Mmh.,Ммм.
At man ikke sidder på den rigtige post.,Like they're not in the right role.,Вони не займають відповідні посади.
Tror du det hænger sammen med at være “bange” for at prøve noget nyt?,"Do you think it's related to being ""afraid"" to try something new?","Чи ви думаєте, що це пов'язано з ""страхом"" спробувати щось нове?"
"Ja, altså det med at man får nye ideer?","Yeah, with getting new ideas?","Так, із появою нових ідей?"
Ja,Yeah.,Так.
"Ja, altså jeg tror også der er en stolthed fra vores ældre kolleger. “Nå, jamen, det var ikke mig, der fandt på det. Du er for ung i dit fag til at du får lov til at bestemme det her”. Desværre.","Yeah, well, I also think there's a sense of pride from our older colleagues. ""Oh, well, it wasn't me who came up with that. You're too young in your profession to be making decisions like this."" Unfortunately.","Так, ну, я також думаю, наші старші колеги трохи пихаті. ""О, не я це придумав. Ти занадто молодий в своїй професії, щоб приймати такі рішення"". Нажаль."
"Så du føler også det med, altså kan det også have noget at gøre med, at hvis nu du skulle være i en beslutnignsproecs omkring, helt tilfældigt (alle girner), et tolkeapperat, ville det så være, at der er nogle gammeldags holdninger til hvad der ville virke, i forhold til hvad du faktisk synes der ville være smart og så videre?","So, you feel like, could it also have something to do with, if you were to be in a decision process about, completely random (everyone laughs), a translation device, would there be some old-fashioned attitudes about what would work, compared to what you actually think would be smart and so on?","Так, чи може це бути пов'язано з тим, що, якби ви мали б приймати рішення щодо, зовсім випадково (усі сміються), пристрою для перекладу, чи не було б якихось старомодних поглядів на те, що спрацювало б, порівняно з тим, що ви насправді думаєте, що буде розумним?"
"Mmm, ja, det ved jeg sgu ikke. Ej hvis jeg skulle sidde med i en belsutningsgruppe omkring noget, nu er jeg så komfortabel i min afdeling, at jeg godt tør åbne min mund, men så hvis der var nogle nye i faget og i afdelingen, kunne det være svært at være tryg i at sige at “Jeg er ikke helt enig i din konservative holdning”. Altså fordi, det er der her. ","Hmm, yeah, I'm not really sure. If I were to sit in a decision-making group about something, now I'm so comfortable in my department that I dare to speak up, but if there were newcomers in the field and in the department, it could be difficult to feel comfortable saying, ""I don't completely agree with your conservative stance."" I mean, because, that's how it is here.","Не знаю. Якби я сиділа в групі прийняття рішень щодо чогось, зараз мені вже настільки комфортно в нашому департаменті, що я насмілююся говорити вголос, але якщо ти в департаменті новачок, то важко почувати себе комфортно, заявляючи: ""Я не згоден з вашою консервативною позицією"". Я маю на увазі, у нас тут відбувається саме так."
Så du føler nærmest det er sådan lidt hierarkisk nogle gange?,So you almost feel it's somewhat hierarchical sometimes?,"Отже, ви думаєте, в цьому є трохи ієрархії?"
"Ja, ja, fuldstændig. Og vi bliver kigget ned på fordi vi har vores telefoner.","Yeah, yeah, completely. And we're looked down upon because we have our phones.","Так, так, абсолютно. І на нас дивляться зверхньо, тому що ми маємо свої телефони"
Og det er der også en aldersforskel i?,And there's also an age difference in that?,І тут також є різниця в віці?
"Ja, ja. Der er en meget stor kløft. De forstår det ikke, de gamle. Hvad fanden telefoner bruges til. Altså andet end bare at ringe og være på facebook.  Så helt sikkert, er der en kæmpe alders kløft og forståelse for, hvad telefoniske apparater kan bruges til. Så det får i et problem med, med de gamle her (alle griner).","Yeah, yeah. There's a huge gap. The older ones don't understand it. What the hell are phones used for? Besides just making calls and being on Facebook. So, definitely, there's a huge age gap and understanding of what telephone devices can be used for. So it's a problem with the older folks here. (everyone laughs)","Так, так. Тут велика різниця. Старші не розуміють цього. Для чого взагалі використовуються телефони? Окрім того, щоб телефонувати і бути на Facebook. Так що, безумовно, тут є велика різниця в віці та розумінні, для чого можуть використовуватися телефонні пристрої. Так що маємо проблему із старшим поколінням. (усі сміються)"
"Ja, men altså vi har egentlig fået dækket vores faste spørgsmål. Så jeg vil egentlig prøve at spørge lidt mere løsningsorienteret nu, altså hvis vi nu skulle gå helt konkret til en digital løsning der forbedrer kommunikation med patienter der ikke snakker dansk eller engelsk. Du siger, der er et område hvor du ikke vil bruge Google Translate, når det er, at der er noget ret vigtigt som skal oversættes rigtigt. Hvad skal der til for at du tør stole på et værktøj, der kan oversætte?","Yeah, but, I mean, we've actually covered our regular questions. So, I actually want to try asking a bit more solution-oriented now, so if we were to go very specifically to a digital solution that improves communication with patients who don't speak Danish or English. You say there's an area where you wouldn't use Google Translate, when there's something quite important that needs to be translated correctly. What would it take for you to trust a tool that can translate?","Так, але, ми вже охопили наші звичайні питання. Так що я хочу спробувати задати трохи більше питань, спрямованих на пошук конкретних рішень, перейдемо до обговорення конкретного цифрового рішення, яке покращує спілкування з пацієнтами, які не говорять датською чи англійською мовами. Ви кажете, що є область, де ви б не використовували Google Translate, коли потрібно правильно перекласти щось досить важливе. Що потрібно зробити, щоб ви довірилися засобу, який може перекладати?"
"Det er fandme svært. Fordi altså, jeg ville jo allerhelst kunne kommunikere med patienterne anytime. Men det er jo svært når de ikke forstår hvad jeg siger. Men det er nok også bare fordi Google Translate kun kan skrive, eller man kan måske også indtale, det er jeg ikke helt sikker på hvordan fungere, men altså. Om den oversætter, det har jeg ingen ide om. Så et gennemtestet apparat, der kunne oversætte, jeg ved ikke, ja.","It's damn difficult. Because, I mean, I would prefer to be able to communicate with the patients anytime. But it's difficult when they don't understand what I'm saying. But it's probably also because Google Translate can only write, or maybe you can also speak, I'm not entirely sure how it works, but I mean. Whether it translates, I have no idea. So a thoroughly tested device that could translate, I don't know, yeah.","Це дуже складно. Тому що я б хотіла мати можливість спілкуватися з пацієнтами у будь-яку мить. Але це складно, коли вони не розуміють, що я говорю. Але, мабуть, також через те, що Google Translate може лише писати. Можливо, також можна говорити, я не знаю, як це працює, чи він перекладає, чи ні. Тому пристрій, який був би добре протестований, і міг би перекладати, напевне так."
"Ja, ja. Så altså, at apparat der ka noversætte medicinske udtryk?","Yeah, yeah. So, I mean, a device that can translate medical terms?","Так, так. Пристрій, який може перекладати медичні терміни?"
"Ja, altså jeg tænker også lidt et, der skal kunne tale til patienterne. Fordi hvis at patienter hæver op i ansigtet, og ikke kan læse lige pludselig, altså det, så noget der kan tale til patienterne på en eller anden måde. Eventuelt noget visuelt, hvis man ikke kan høre noget lige pludselig. Altså jeg ved det ikke.","Yeah, well, I'm also thinking a bit about one that should be able to speak to the patients. Because if patients suddenly raise their eyebrows and can't read, you know, something that can speak to the patients in some way. Maybe something visual if you can't hear anything suddenly. I mean, I don't know.","Так, ну, я також думаю, що він повинен давати можливість голосового спілкування з пацієнтами. Тому що, якщо раптово пацієнти дивуються і не можуть прочитати, знаєте, щось, що може спілкуватися з пацієнтами голосом. Можливо, щось візуальне, якщо раптом вони нічого не можуть почути. "
"Så, altså lidt fleksibelt.","So, a bit flexible.","Так, трохи гнучкості"
"Ja, ja, det tænker jeg. ","Yeah, yeah, that's what I think.","Так, саме так."
"Er der nogle områder, altså nu er du i CT, men er der nogle områder du godt kunne se der er nogle ting der kunne digitaliseres, måske nogle formaliteter eller noget, noget der står på skrift nogle steder, altså noget der er meget u-tvetydigt eller noget, sådan noget som medicinske og latinske termer er lidt svært at…","Are there any areas, I mean, now you're in CT, but are there any areas where you could see some things that could be digitized, maybe some formalities or something, something written somewhere, you know, something that's very unambiguous or something, such as medical and Latin terms are a bit difficult to...","Чи є які-небудь задачі, я маю на увазі, зараз ви займаєтеся КТ, але чи є які-небудь задачі, де щось можна було б цифрувати, можливо, деякі формальності чи щось записане, щось дуже однозначне, як медичні та латинські терміни трохи складні для..."
Det fattede jeg ikke (alle griner).,I didn't get that (everyone laughs).,Я не зрозумла (усі сміються).
"Ja, jamen for eksempel, at spørge om sukkersyge for eksempel, er det en proces der kunne digitaliseres? ","Yeah, well, for example, asking about diabetes, for example, is that a process that could be digitized?","Так, ну, наприклад, запитання про діабет, наприклад, чи це процес, який можна було б оцифрувати?"
"Ja, man kan jo sikkert få dem udspurgt, inden de kommer ind til os. Giv dem et spørgeskema eller noget. Ja.","Yeah, you could probably question them before they come to us. Give them a questionnaire or something. Yeah.","Так, ви, мабуть, могли би їх запитати, перш ніж вони прийдуть до нас. Дати їм анкету чи щось подібне. Так."
Så det ville du kunne stole på?,So you could trust that?,Так що ви б могли довіряти цьому?
"Ja måske, men altså jeg tror sgu ikke jeg stoler på så mange andre end mig selv og mine kolleger med så vigtige spørgsmål. Altså hvordan kan jeg være sikker på at patienten har forstået spørgsmålet korrekt? Hvis det skulle være noget de krydser af på skema eller på en tablet inden de kommer ind til mig? Altså har de læst det forkert?","Yeah, maybe, but you know, I don't really trust many others than myself and my colleagues with such important questions. I mean, how can I be sure that the patient has understood the question correctly? If it's something they check off on a form or on a tablet before they come to me? I mean, have they read it wrong?","Так, можливо, але, знаєте, я не дуже довіряю комусь, крім себе і моїх колег, з такими важливими питаннями. Я маю на увазі, як я можу бути впевнена, що пацієнт правильно зрозумів питання? Якщо це щось, що вони позначають у формі чи на планшеті, перш ніж прийти до мене? Я маю на увазі, чи вони не помилилися в прочитанні?"
"Mmh, så du føler sådan et afkrydsningsskema er lidt ligegyldigt fordi der stadig vil være den der usikkerhed om de nu har forstået spørgsmålet korrekt?","Mmh, so you feel like a checkbox form is a bit pointless because there will still be that uncertainty about whether they've understood the question correctly?","Тому ви відчуваєте, що форма з галочками не має сенсу, оскільки все ще буде невизначеність щодо того, чи вони правильно зрозуміли питання?"
"Ja, altså, nu ser jeg meget sådan noget Border Control, prøv at se alle de kinesere der rejser ind i Australien, de har krydset af “Nej, nej, vi har ikke noget frugt eller noget med i min taske"". Og så har de frugt i tasken, ikke (alle griner). Jamen jeg kan jo ikke stole på hvad de krydser af. Og s,  nu når vi har tomrokdofolyse, så kan jeg jo stille dem et spørgsmål, og så kan de sige “Næh, jeg kan ikke tåle kontrast”. Og så kan lægen sige “Jamen jeg har lige spurgt”. Nå, jamen hvad så?","Yeah, well, you know, now I see a lot of that Border Control stuff, look at all the Chinese people traveling to Australia, they've checked off ""No, no, we don't have any fruit or anything in our bag."" And then they have fruit in their bag, you know (everyone laughs). Well, I can't trust what they check off. And so, now when we have thrombolytic therapy, I can ask them a question, and they can say ""No, I can't tolerate contrast."" And then the doctor can say ""But I just asked."" Well, what then?","Так, я бачила багато подібного на контролі при перетині кордону, подивіться на всіх цих китайців, які подорожують в Австралію, вони позначають ""Ні, ні, у нас немає жодних фруктів чи чогось в сумці"". І вони мають фрукти в сумці, ви ж розумієте (усі сміються). Я не можу довіряти їх позначкам. Тому, коли ми робимо тромболітичну терапію, я можу задати їм питання, і вони можуть сказати ""Ні, я не переношу контраст"", Але лікар може сказати ""Але я ж щойно про це питав"". Ну, що тоді?"
"Ok ja, ja, så der oplever du også, at uanset hvilket sprog man snakker, så kan det også godt opstå?","Okay yeah, so you also experience that regardless of which language they speak, it can still arise?","Добре, так ви думаєте, що незалежно від мови, якою вони говорять, це все одно може статися?"
"Ja, hvis de ikke har forstået, hvad det går ud på, altså hvad de bliver spurgt om.","Yeah, if they haven't understood what it's about, I mean what they're being asked.","Так, якщо вони не зрозуміли, про що йдеться, я маю на увазі, про що їх запитали."
"Ja, hvad så med, nu var vi inde på visual cues i forhold til at man kan vise, altså det ved jeg ikke, små videoer, lige som “nu skal du lægge hånden her” og så videre.","Yeah, what about, now we touched on visual cues in terms of showing, you know, small videos, like ""now you need to place your hand here"" and so on.","Так, а як щодо візуальних підказок - знаєте, коротких відео по типу ""зараз вам потрібно поставити руку тут"" і так далі."
"Ja altså, det kunne da godt være. Altså, patienter, der aldrig nogensinde har prøvet en CT scanning, og så ligesom vise, at det faktisk ikke er super farligt det her. Det kunne måske godt skabe noget ro på en eller anden måde. Man gør det jo meget over for børn. Det kunne måske godt bruges ja.","Yeah well, that could be good. I mean, patients who have never tried a CT scan, and sort of showing that it's actually not super dangerous. That could maybe create some calm in some way. It's often done for children. That could maybe be useful, yeah.","Так, це може спрацювати. Показати пацієнти, які ніколи не пробували КТ, що це насправді цілком безпечно. Це може створити якусь спокійну атмосферу. Часто це робиться для дітей. Це може бути корисно, так."
"Så du tænker sådan, inden de står inde i scanneren?","So you're thinking like, before they enter the scanner?","Так, ви думаєте, краще перед входом до сканера?"
Mmh,Mmh,Ммм
"Tidligere interviewede vi en kollega, der sagde, at i MR kan det være meget voldsomt at komme ind og se sådan en stor ting. Ville det kunne hjælpe på situationen i nogle tilfælde at patienterne har set visuelt hvad der er, der skal foregå inden, altså uanset sprog og så videre?","Earlier, we interviewed a colleague who said that in MR, it can be quite overwhelming to come in and see such a big thing. Would it help in some cases for patients to have seen visually what's going to happen beforehand, regardless of language and so on?","Раніше ми інтерв'ювали колегу, який сказав, що може бути досить складно увійти в МР і побачити таку здоровенну штуку. Чи допоможе в деяких випадках пацієнтам заздалегідь побачити візуально, що відбудеться, незалежно від мови і так далі?"
"Ja, helt sikkert. Også hvis man kan på en eller anden måde forberede dem på, at de skal have kontrast. Altså nogle gange aner de jo ikke at jeg skal stikke dem i armen. Så bliver de forskrækket over det. Så det tror jeg da helt sikkert for at kunne tage lidt toppen af det der, også fordi vores maskine er jo også gigantisk, ikke. Ja.","Yes, definitely. Also, if somehow we can prepare them for needing contrast. Sometimes they have no idea that I'm going to prick their arm. So they get startled by it. So I definitely think it could help to take the edge off that, also because our machine is gigantic, you know. Yeah.","Так, безумовно. Також, якщо ми можемо якось підготувати їх до необхідності контрасту. Іноді вони поняття не мають, що я проштрихну їм руку. Тому вони лякаються цього. Тому я безумовно думаю, що це може допомогти зняти напругу, також тому, що наша машина величезна. Так."
Cool. Jeg har ikke flere spørgsmål.,Cool. I don't have any more questions.,Чудово. У мене більше немає питань.
" Øhm, nu har vi talt om potentielle apparater og sådan, øhm, så altså, det der ville virke for dig er, at hvis der er nogen med medicinsk baggrund der har godkendt apparatet?","Uh, now we've talked about potential devices and such, uh, so, what would work for you is if someone with a medical background has approved the device, right?","Ну, ми вже поговорили про можливі пристрої і так далі, так що для вас спрацює, якщо хтось з медичною освітою затвердить пристрій для використання, правда?"
"Ja, det tænker jeg helt sikkert. Det ville give en eller anden troværdighed. Og så være sikker på, at de begreber og de udtryk, også er det, der bliver oversat til arabisk, og whatever. Ja. Øhm, ja, det ville da give noget helt bestemt.","Yeah, I definitely think so. That would provide some credibility. And also, to be sure that the concepts and expressions are translated accurately into Arabic, and whatever else. Yeah. Uh, yeah, that would definitely provide something specific.","Так, я безумовно так думаю. Це забезпечило б певну довіру. І також, впевненість, що поняття та вирази перекладені точно на арабську чи будь-яку іншу мову. Так. Так, це безумовно забезпечило б щось конкретне."
"Ja, nu, øhm. Ja, nu har jeg lige tabt den. Øhm (alle griner).","Yeah, now, uh. Yeah, now I just lost it. Uh (everyone laughs).","Так, тепер... Так, тепер я просто забув.  (усі сміються)."
Ta’ den fra starten.,Start over,Почніть знову.
