danish,english,ukranian
Ja.,"Mmmh, yeah.","Ммм, так."
"Hvad hvis, bevæger sig væk fra de sproglige vanskeligheder, er der kulturelle eller religiøse forskelle mellem dig og patienten, der også kan påvirke din kommunikation med hinanden?","What if , moving away from the linguistic difficulties , are there cultural or religious differences between you and the patient that can also influence your communication with each other ?","Якщо облишити мовні складнощі, чи є якісь культурні або релігійні різниці між вами та пацієнтом, які також можуть впливати на вашу комунікацію один з одним?"
"Um, Jeg har ikke personligt haft en oplevelse af det. Men, ja, vi har ofte muslimske kvinder, der kommer, og de bliver meget beskedne, hvis der er mænd til stede. Og det kan være en udfordring. Og det's ofte, at kommunikation kan gå galt mellem den mandlige kollega og denne kvinde, fordi, ja, det's kun dem (mænd) her lige nu, så du er nødt til at tage din bh, eller hvad de har brug for at gøre, du ved. Um, og jeg har oplevet racisme her, og sådanne ting, heldigvis ikke mod mig, men mod mine kolleger. Så går det galt fra starten. Så bliver jeg streng. Um, det's ikke ved roden.","Um , I have n't personally had an experience of that . But , well , we often have Muslim women who come , and they become extremely modest if there are men present . And that can be a challenge . And it 's often that communication can go wrong between the male colleague and this woman because , well , it 's only them ( men ) here right now , so you have to take off your bra , or whatever they need to do , you know . Um , and I have experienced racism here , and such things , fortunately not towards me , but towards my colleagues . Then it goes wrong from the start . Then I become strict . Um , it 's not at the root .","Я особистого з цим не стикалася. Але ми часто маємо справу з мусульманськими жінками, вони дуже ніяковіють в присутності чоловіки. І це може бути викликом. І тоді часто комунікація може піти не так між чоловічим колегою і такою жінкою. Бо, зараз тільки вони (чоловіки) тут, і тоді вам доводиться зняти бюстгальтер, або щось іще зробити, ви знаєте. Я стикалася із расизмом, на щастя, не у мій бік, але у бік моїх колег. Тоді  все одразу йде не так. Тоді я стаю строгою. Це не причина."
"Der nogen særlige patientgrupper, i forhold til, ja, jeg ved ikke...","there any particular patient groups , in relation to , well , I do n't know ...","Чи є япевні групи пацієнтів, які..."
Må jeg spørge?,May ask ?,Можу я запитати?
"Ja, selvfølgelig.","Yes , course .","Так, звичайно."
"Med hensyn til det, øh, hvad hedder det, du nævnte, at ting om, nogle mennesker kommer, der har brug for at bære bestemt tøj og ikke ønsker at og på. Har du også oplevet, at dette kan være en udfordring med folk, som du kan kommunikere med sprogligt?","Regarding that , um , what 's it called , you mentioned that thing about , some people come who need to wear specific clothing and do n't want to and on . Have you also experienced that this can be a challenge with people whom you can communicate with linguistically ?","Щодо цього, якщо це називається, ви згадали, як  приходять люди, які повинні носити певний одяг і не хочуть... Чи було таке, що це може бути викликом також із людьми, з якими ви можете спілкуватися однією мовою?"
"Ja, det sker også for danske kvinder, de ikke ønsker at tage deres tøj af. Ja, jeg tror, det sker hele vejen rundt.","Yes , well , it also happens to Danish women they do n't want to take off their clothes . Yeah , I think it happens all the way around .","Так, це також трапляється з данськими жінками, які не хочуть знімати свій одяг. Так, я думаю, що це трапляється повсюди."
"Føles det værre, når man er patienter, som man ikke kan kommunikere sprogligt?",Does it feel worse when you 're patients whom you ca n't communicate linguistically ?,"Чи ви відчуваєте себе гірше, коли ви з пацієнтами, які не розуміють мову?"
"Fordi der ikke er den forståelse. At de måske ikke føler sig helt komfortable i en's selskab, fordi de ikke forstår, hvad der sker, og så beder du dem om at tage deres tøj af, og det's også en smule grænse-krydsning. Måske, ja.","Mmh , yeah , could be . Because there is n't that understanding . That they might not feel completely comfortable in one 's company because they do n't understand what 's happening , and then you ask them to take off their clothes , and that 's also a bit boundary-crossing . Maybe , yeah .","Можливо, так. Тому що немає цього розуміння. Що вони можуть відчувати себе не повністю комфортно в моєму товаристві, тому що вони не розуміють, що відбувається, і потім ви просите їх зняти свій одяг, і це вже  перехід їх кордонів. Можливо, так."
"Hvilke patientgrupper, eller hvis der er, er du mere opmærksom på i forbindelse med disse kommunikationsproblemer?","Mmh , which patient groups , or if there are , are you more attentive to in relation to these communication difficulties ?","Чи є групи пацієнтів, яким вам доводиться прибіляти більшу уваги, зважаючи на складнощі у комунікації?"
"Nå, um, det er typisk udlændinge, um, Jeg synes det er skørt at sige, men der er en masse problemer med indvandrere, hvad de kaldte, de ældre kvinder, de're ikke rigtig dygtige i det danske sprog, så 'er hvor vi ofte har vores udfordringer, tror jeg. Der normalt nogle børn med dem, der har brug for at oversætte, men det kan være en smule ubehageligt, når en mor kommer ind, og så hendes teenage søn står der ser hendes afklædning, du ved. Så jeg tror det's mest i denne patientgruppe, at vi har vores udfordringer. Nu er vi begyndt at have en masse ukrainske flygtninge, som vi også har problemer med, ja, vi har nogle her, der kan tale russisk med dem, så vi're håndtere det temmelig godt.","Well , um , it 's typically foreigners , um , I think it 's crazy to say , but there a lot of issues with immigrants , what they called , the elderly women , they 're not really proficient in the Danish language , so that 's where we often have our challenges , I think . There usually some children with them who need to translate , but it can be a bit uncomfortable when a mother comes in , and then her teenage son is standing there watching her undress , you know . So I think it 's mostly in that patient group that we have our challenges . Now we 've started to have a lot of Ukrainian refugees , whom we also have issues with , well , we have some here who can speak Russian with them , so we 're managing that fairly well .","Це, зазвичай, іноземці, я вважаю, що це дико звучить, але є багато проблем з іммігрантами, як їх називають, це старі жінки, вони не дуже добре володіють датською мовою, і це часто виклик для нас. Зазвичай з ними є діти, які мають перекладати, але це може бути трохи незручно, коли мати приходить, а її син-підліток стоїть і дивиться, як вона роздягається. Тому я думаю, що це група пацієнтів, де сконцентровані наші проблеми. Зараз у нас почало з'являтися багато українських біженців, з якими ми також маємо проблеми. Але тут у нас є кілька людей, які можуть говорити російською з ними, тому ми досить добре дамо собі раду із цим."
Ja.,Yeah,Так
"Hvordan sikrer du, at patienterne forstår disse nødvendige instruktioner og oplysninger, de har brug for at forstå?",How do you ensure patients understand these necessary instructions and information they need to understand ?,"Як ви забезпечуєте, щоб пацієнти розуміли усі необхідні інструкції і інформацію, яку вони повинні розуміти?"
"Ja, det er et godt spørgsmål.","Yes . Yes , 's a good question .","Так. Так, це дуже хороше питання."
Er meget visuel? Gør gestus en masse?,Are very visual ? Do gesture a lot ?,Ви використовуєте візуальні засоби? Ви часто жестікулюєте?
"Tja, ja, hvis det er bare, at de har brug for at holde vejret, så jeg bruger gestus, bruge mig selv, og alt som det, men med kontrast, som jeg sagde, det er ikke noget, jeg kan stå bag, hvis de ikke forstår, hvad jeg siger. Og også HLR-nummer, det er også ofte, at jeg gestus mod helbredskort, du ved, vinke mine arme en smule.","Well , yes , if it 's just that they need to hold breath , then I use gestures , use myself , and everything like that , but with contrast , as I said , it 's not something I can stand behind if they do n't understand what I 'm saying . And also CPR number , it 's also often that I gesture towards the health card , you know , waving my arms a bit .","Так, якщо йдеться про те, що вони повинні затримати подих, тоді я використовую жести, показую на собі, і все таке. Але коли йдеться про контраст, як я сказала, це не окей, якщо вони не розуміють, що я говорю. І також коли йдеться про ідентифікаційний номер CPR, я також часто жестами показую на медичну картку, ви знаєте, махаю руками трохи."
"Du nævnte, øh, du har nævnt interne tolke, Google Translate - er der andre værktøjer eller apps eller løsninger, du bruger overvinde disse kommunikationsbarrierer?","Yeah . You mentioned , um , you 've mentioned in-house interpreters , Google Translate - are there other tools or apps or solutions you use overcome these communication barriers ?","Так. Ви згадували внутрішніх перекладачів, Google Translate - чи є ще інші інструменти чи додатки, чи рішення, які ви використовуєте, щоб подолати ці комунікаційні бар'єри?"
"Um, intet, der personligt har, ved, at der er en slags app, der skal være virkelig god for ukrainsk, men det er den eneste, der ved. Da de begyndte at komme her, og vi var nødt til at undersøge dem, ved, at nogle mennesker downloadede det på deres telefoner. En app, der's formodes at være rigtig god,'er ikke sikker på, hvad det kaldes. Men ellers, nej.","Um , nothing that personally have , know that there 's some kind of app that 's supposed to be really good for Ukrainian , but that 's the only one know . When they started coming here , and we had to examine them , know that some people downloaded it on their phones . An app that 's supposed to be really good , 'm not sure what it 's called . But otherwise , no .","Нічого у мене особисто, я знаю, що є якийсь додаток, який по ідеї дуже підходить українцям, але це єдине, що я знаю. Коли вони почали сюди приходити, і ми їх обстежували, я знаю, що деякі люди завантажували його на свої телефони. Додаток, який, як кажуть, має бути дуже хорошим, я не знаю, як він називається. Але щодо решти - ні."
"Okay, så det er lidt anderledes fra medarbejder til medarbejder, hvilke værktøjer bruger?","Okay , so it 's a bit different from employee to employee what tools use ?","Окей, отже, кожен працівник використовує різні інструменти?"
"Ja, helt sikkert, og jeg tror også, der er nogle, der bruger gestus, og derefter scanne dem. Tja, det er...","Yeah , definitely . And I think there are also some who use gestures , and then scan them . Well , it 's ...","Так, безперечно. І я думаю, що є деякі, які просто використовують жести, і тоді сканують їх (пацієнтів). Ну, це просто..."
"Kan det også være en ting med patient pres og så videre, tidspres, kan du have oplevelser, hvor du føler, at en eller anden måde, du har fået et ja fra en patient, men du stadig føler sig lidt ubehageligt, om de forstår, hvad du mener?","Can it also be a thing with patient pressure and so on , time pressure , can you have experiences where you feel that somehow , you 've got a yes from a patient , but you still feel a bit uncomfortable whether they understand what you mean ?","Чи може це також бути пов'язано з тиском від пацієнтів або тиском часу, чи стикалися ви із тим, що пацієнт сказав ""так"", але ви все ще були трохи невпевнені, чи точно він розуміє, що ви маєте на увазі?"
"Ja, ja, tror der er absolut flere af os, der bare holde i gang. Men ville sige, at det afhænger meget af, hvilken slags undersøgelser de er, betyder, hvis det's bare '"" en check-up af noget, så um, ville ikke skubbe til at scanne, men hvis det's en akut patient, der har mavesmerter og kan have brug for kirurgi, så bliver de scannet. Selv hvis de ikke forstår, hvad'saying. Det varierer lidt fra undersøgelse til undersøgelse, du ved.","Yes , yes , think there are definitely several of us who just keep going . But would say that it depends a lot on what kind of examinations they are , mean if it 's `` just '' a check-up of something , then um , would n't push to scan , but if it 's an acute patient , who has abdominal pain and might need surgery , then they get scanned . Even if they do n't understand what 'm saying . It varies a bit from examination to examination , you know .","Так, так, я думаю, що безперечно деякі з нас (працівників) просто продовжують. Але я б сказала, що це в значній мірі залежить від того, якого роду це обстеження. Я маю на увазі, якщо це ""просто"" перевірка чогось, то, я не наполягатиму на скануванні, але якщо це гострий пацієнт, який має біль у животі і може потребувати операції, то його треба просканувати. Навіть якщо він не розуміє, що я кажу. Це трохи змінюється від обстеження до обстеження, знаєте."
"Så du siger, at for nogle undersøgelser, de bare for at blive gjort, fordi det er for deres eget helbreds skyld?","So you 're saying that for some examinations , they just to be done because it 's for their own health 's sake ?","Так ви кажете, що деякі обстеження просто повинні бути зроблені, тому що це для їх власного здоров'я?"
"Ja, ja, det er vigtigt, du ved.","Yes , yes , it 's vital , you know .","Так, так, тому що це життєво важливо, знаєте."
"Ja. Jeg vil også gerne tage en lille omvej og stille dig nogle spørgsmål om implementeringen af nye værktøjer og teknologier i din afdeling. Så, hvis du kunne forsøge at beskrive, hvilke faser der er, når noget nyt behov for at implementere, noget, der kan bruges i kommunikationen?","Yes . I 'd also like to take a little detour and ask you some questions about the implementation of new tools and technologies in your department . So , if you could try to describe what stages there are when something new needs to implemented , something that can used in communication ?","Так. Я також хотів би трохи відхилитися і задати вам кілька питань про впровадження нових інструментів та технологій у вашому відділі. Отже, опишіть, будь ласка, які є стадії, коли щось нове потрібно впровадити, щось, що може бути використано в комунікації?"
"Ja, undskyld, det er ikke at afbryde, det er bare general.","Yes , sorry , it 's not to interrupt , it 's just general .","Так, вибачте, це не щоб перервати, це просто взагалі."
", med nye ting her i afdelingen?",", with new things here in the department ?","Так, з чимось новим тут у відділі?"
Og ja.,nd Yes., Олівер: Так.
"Ja, ja, der vil altid være nogle, der modstår, du ved. Nogle er vant til at arbejde med nye ting og er tilpasningsdygtige, men så er der nogle, der er ligesom, ~ Oh, vi gør normalt ikke det. 'Så, det vil dele meninger, Jeg tror. Det's det samme med at gennemføre andre ting. Nogle vil synes det's awesome at der er nye ideer, og så vil der være andre, der modstår. Og så vil der være en gruppe, der har brug for en smule arbejde. Men jeg tror, det sker med alt. Og især med digitalisering. Nu er vi en temmelig ung afdeling, vi har en stor ung gruppe, så noget relateret til digitalisering vil være lettere for dem, de blev født med iPads og alt det. Men jeg tror det kan være sværere for den ældre generation.","Yes , well , there will always be some who resist , you know . Some are used to working with new things and are adaptable , but then there are some who are like , `` Oh , we do n't usually do that . '' So , it will divide opinions , I think . It 's the same with implementing any other things . Some will think it 's awesome that there are new ideas , and then there will be others who resist . And then there will be a group that needs a bit of work . But I think that happens with everything . And especially with digitization . Now we 're a pretty young department , we have a large young group , so anything related to digitization will be easier for them they were born with iPads and all that . But I think it can be harder for the older generation .","Так, завжди будуть ті, хто проти, знаєте. Хтось звик до роботи з новими речами і може адаптуватися, але є такі, хто скаже: ""Ой, ми зазвичай цього не робимо"". Так що, думки розділяться, я вважаю. Те ж саме відбувається з впровадженням будь-чого. Хтось буде думати, що це круті ідеї, інші будуть проти. А ще буде група, з якою потрібно буде трохи попрацювати. Але я думаю, що це відбувається з усім. А особливо з цифровізацією. Зараз ми досить молодий відділ, у нас велика група молоді, тому будь-що, пов'язане з цифровізацією, буде легше для них, тому що вони народилися з iPad. Але я думаю, що старшому поколінню буде важче."
Så der er også konservative holdninger til ny teknologi?,So there are also conservative attitudes towards new technology ?,Отже деякі ставляться до нової технології консервативно?
Helt sikkert.,"Definitely, definitely.","Безперечно, безперечно."
Tænker De personligt på nye implementeringer?,do you personally think about new implementations ?,Що ви особисто думаєте про впровадження нового?
"Nå, jeg synes, det er spændende, uanset hvad de kommer op med, så længe det er noget strømliner processer. Så synes jeg, det er fint. Jeg er fra den digitale verden, så jeg er ikke bange for nye gadgets eller noget lignende.","Well , I find it exciting no matter what they come up with , as long as it 's something streamlines processes . Then I think it 's fine . I 'm from the digital world , so I 'm not afraid of new gadgets or anything like .","Ну, я вважаю захоплюючим будь-що, що вони придумають, якщо воно оптимізуватиме процеси. Тоді я думаю, що це добре. Я з цифрового світу, тому я не боюся нових гаджетів або чогось подібного."
Hvor mange gange har man oplevet en indførelse af noget nyt teknologisk?,How many times have experienced going through an implementation of something new technologically ?,Скільки разів ви проходили через впровадження якихось нових технологій?
"Noget nyt teknologisk. Tja, med hensyn til at få nye værelser og så videre, eksempel?","Hmm . Something new technologically . Well , in terms of getting new rooms and so on , example ?","Хмм. Якісь нові технології. Ну, щодо отримання нових приміщень і так далі, наприклад?"
"Ja, kan være hvad som helst.","Yes , can be anything .","Так, це може бути що завгодно."
"Nå, vi har lige fået et nyt system, ja, et nyt PAX-system. Folk var virkelig bange for, hvad det. Men nu, det's bare, ja, det's sandsynligvis bare frygten for noget nyt. Også, lige da vi fik vores nye bygning. Folk kunne ikke håndtere det overhovedet, at noget nyt kommer til at ske. Så et par gange har jeg oplevet noget nyt.","Well , we just got a new system , yes , a new PAX system . People were really afraid of what it . But now , it 's just , yeah , it 's probably just the fear of something new . Also , just when we got our new building . People could n't handle it at all , that something new going to happen . So a few times I 've experienced something new .","Ну, ми щойно отримали нову систему PAX. Люди дуже її боялися. Але зараз це просто... Так, це, мабуть, просто страх перед чимось новим. Ме саме було, коли ми отримали новий будинок. Люди не могли змиритися із цим, що щось має змінитися. Так що декілька разів я стикалася із оновленням."
"Så du oplever en smule, at, lad os sige, for nogle, der er tilpasningsdygtige, og måske også alder, at der er mere nysgerrighed måske, og mere klar til... og måske ikke så tøvende?","So you experience a bit that , let 's say , for some who are adaptable , and maybe also age , that there is more curiosity perhaps , and more ready to ... and perhaps not so hesitant ?","Отже ви стикалися з цим. Скажімо, для того, хто адаптивний, і можливо також завдяки віку, більше цікавиться, можливо, і готовий до... і можливо не так сильно вагається?"
"Ja, jeg tror helt sikkert, at det har noget at gøre med det. At være nysgerrig om, hvad det er. I stedet for at skyde det ned, før du selv finde ud af, hvad det kan gøre, fordi forestille sig, hvis det er den nye dybe plade, så ville det være fantastisk. Ja.","Yes , I definitely think that has something to do with it . Being curious about what it is . Instead of shooting it down before you even figure out what it can do , because imagine if it 's the new deep plate , then it would be fantastic . Yes .","Так, безперечно, я думаю, що це пов'язані речі. Цікавитися. Замість того, щоб відкидати все, перш ніж з'ясувати, що воно може робити, бо подумайте, якщо це купа всього нового, то це було б фантастично. Так."
"Kan du gå glip af med hensyn til at gennemføre ny teknologi, at det 'er noget mere specifikt for feltet? Har du nogen erfaringer med det? At det's mere røntgen-specifikt?","Can you miss in terms of implementing new technology , that it 's something more specific to field ? Do you have any experiences with that ? That it 's more radiographer-specific ?","Можливо ви пропустили впровадження якихось нових технологій, які стосуються вашої галузі? Чи ви із цим стикалися? Чи це є щось більш специфічне для рентгенологів?"
"Uh, ved ikke. tror det ikke, finde det svært, finde det svært at se, hvad der kunne være.","Uh , do n't know . do n't think so , find that difficult , find it difficult to see what could be .","Ну, я не знаю. Не думаю, мені складно сказати, що це могло би бути."
"Ja, helt sikkert, det er bare, om føler lyttet til nok?","Yes , definitely , it 's just whether feel listened to enough ?","Так, безумовно, мається на увазі, чи до вас достатньо дослухаються?"
"Ja, jeg tror en masse sker på ledelsesniveau, der ikke rent faktisk trickle ned til dem er faktisk i det, du ved? Jeg tror mange beslutninger er truffet over vores hoveder, og jeg er ikke sikker på, at vi 'er altid klar over, hvad der foregår. Men så sker tingene pludselig, du ved? Det kunne være interessant at involvere personalet mere i store beslutninger, i stedet for det altid er de samme mennesker, der gør alle beslutningerne.","Yes , I think a lot happens at the management level that does n't actually trickle down to those are actually in it , you know ? I believe many decisions are made over our heads , and I 'm not sure we 're always aware of what 's going on . But then things happen suddenly , you know ? It could be interesting to involve the staff more in major decisions , instead of it always being the same people making all the decisions .","Так, я вважаю, що багато що відбувається на рівні менеджменту, і не просочується до тих, хто фактично цим займається, розумієте? Я вважаю, що багато рішень приймається у нас за спинами, і ми не завжди в курсі подій. Але тоді все трапляється несподівано для нас, ви розумієте? Було б цікаво більше залучати персонал до великих рішень, замість того, щоб завжди одні й ті ж люди приймали всі рішення."
Ja.,Yeah.,Так.
"Så, de interne beslutningsprocesser vedrørende udstyr eller noget andet, generelt har lyst til at være mere involveret?","So , the internal decision-making processes regarding equipment or something else , generally feel like 'd like to be more involved ?","Отже, ви в цілому відчуваєте, що хотіли б бути більше включеними у внутрішні процеси прийняття рішень щодо обладнання чи чогось іншого?"
"Ja, absolut. Jeg ved, at der er flere mennesker i afdelingen, der har ideer, men de bliver skudt ned, fordi de ikke har den rigtige position eller myndighed.","Yes , absolutely . I know that there several people in the department who have ideas , but they get shot down because they do n't have the right position or authority .","Так, абсолютно. Я знаю, що в департаменті є декілька людей, які мають ідеї, але їх відхиляють, бо вони не мають потрібного статусу чи авторитету."
Mmh.,Mmh.,Ммм.
Som om de er i den rigtige rolle.,Like they 're in the right role .,Вони не займають відповідні посади.
"Tror du, det's relaterede være bange '' prøve noget nyt?",Do you think it 's related being `` afraid '' try something new ?,"Чи ви думаєте, що це пов'язано з ""страхом"" спробувати щось нове?"
"Ja, få nye ideer?","Yeah , getting new ideas ?","Так, із появою нових ідей?"
Ja.,Yeah.,Так.
"Ja, ja, jeg tror også, at der's følelse af stolthed fra vores ældre kolleger. 'Oh, tja, det var ikke mig, der kom op med det. Du 'er for ung i dit erhverv til at træffe beslutninger som denne. '' Desværre.","Yeah , well , I also think there 's sense of pride from our older colleagues . `` Oh , well , it was n't me who came up with that . You 're too young in your profession to be making decisions like this . '' Unfortunately .","Так, ну, я також думаю, наші старші колеги трохи пихаті. ""О, не я це придумав. Ти занадто молодий в своїй професії, щоб приймати такі рішення"". Нажаль."
"Så, du føler som, kunne det også have noget at gøre med, hvis du var til i en beslutningsproces om, helt tilfældig (alle griner), en oversættelse enhed, ville der nogle gammeldags holdninger om, hvad der ville arbejde, sammenlignet med hvad du faktisk tror ville smart og så videre?","So , you feel like , could it also have something to do with , if you were to in a decision process about , completely random ( everyone laughs ) , a translation device , would there some old-fashioned attitudes about what would work , compared to what you actually think would smart and so on ?","Так, чи може це бути пов'язано з тим, що, якби ви мали б приймати рішення щодо, зовсім випадково (усі сміються), пристрою для перекладу, чи не було б якихось старомодних поглядів на те, що спрацювало б, порівняно з тим, що ви насправді думаєте, що буде розумним?"
"Hmm, yeah, Jeg'er ikke rigtig sikker. Hvis jeg skulle sidde i en beslutningsgruppe om noget, nu er jeg så behagelig i min afdeling, at jeg tør at tale op, hvis der var nyankomne i marken og i afdelingen, kunne det være svært at føle sig godt tilpas at sige,! Jeg er ikke helt enig med din konservative holdning. '"" Jeg mener, fordi, det 'er hvordan det er her.","Hmm , yeah , I 'm not really sure . If I were to sit in a decision-making group about something , now I 'm so comfortable in my department that I dare to speak up , if there were newcomers in the field and in the department , it could be difficult to feel comfortable saying , `` I do n't completely agree with your conservative stance . '' I mean , because , that 's how it is here .","Не знаю. Якби я сиділа в групі прийняття рішень щодо чогось, зараз мені вже настільки комфортно в нашому департаменті, що я насмілююся говорити вголос, але якщо ти в департаменті новачок, то важко почувати себе комфортно, заявляючи: ""Я не згоден з вашою консервативною позицією"". Я маю на увазі, у нас тут відбувається саме так."
Så næsten føles det lidt hierarkisk nogle gange?,So almost feel it 's somewhat hierarchical sometimes ?,"Отже, ви думаєте, в цьому є трохи ієрархії?"
"Ja, og man ser ned på det, fordi vi har vores telefoner.","Yeah , yeah , completely . And 're looked down upon because have our phones .","Так, так, абсолютно. І на нас дивляться зверхньо, тому що ми маємо свої телефони"
Og der er også en aldersforskel i?,And there 's also an age difference in ?,І тут також є різниця в віці?
"Ja, ja. Der er enorme hul. De ældre ikke forstår det. Hvad fanden er telefoner bruges til? Udover bare at foretage opkald og være på Facebook. Så, helt sikkert, der's enorme aldersforskel og forståelse af, hvad telefonenheder kan bruges til. Så det's problem med de ældre folk her. (alle griner)","Yeah , yeah . There 's huge gap . The older ones do n't understand it . What the hell are phones used for ? Besides just making calls and being on Facebook . So , definitely , there 's huge age gap and understanding of what telephone devices can be used for . So it 's problem with the older folks here . ( everyone laughs )","Так, так. Тут велика різниця. Старші не розуміють цього. Для чого взагалі використовуються телефони? Окрім того, щоб телефонувати і бути на Facebook. Так що, безумовно, тут є велика різниця в віці та розумінні, для чого можуть використовуватися телефонні пристрої. Так що маємо проблему із старшим поколінням. (усі сміються)"
"Ja, men, jeg mener, vi har faktisk dækket vores regelmæssige spørgsmål. Så, Jeg faktisk ønsker at prøve at spørge en smule mere løsning-orienteret nu, så hvis vi skulle gå meget specifikt til en digital løsning, der forbedrer kommunikationen med patienter, der ikke taler dansk eller engelsk. Du siger, at der er et område, hvor du ikke ville bruge Google Translate, når der er noget ganske vigtigt, der skal oversættes korrekt. Ville det tage for dig at stole på et værktøj, der kan oversætte?","Yeah , but , I mean , we 've actually covered our regular questions . So , I actually want to try asking a bit more solution-oriented now , so if we were to go very specifically to a digital solution that improves communication with patients who do n't speak Danish or English . You say there 's an area where you would n't use Google Translate , when there 's something quite important that needs to be translated correctly . would it take for you to trust a tool that can translate ?","Так, але, ми вже охопили наші звичайні питання. Так що я хочу спробувати задати трохи більше питань, спрямованих на пошук конкретних рішень, перейдемо до обговорення конкретного цифрового рішення, яке покращує спілкування з пацієнтами, які не говорять датською чи англійською мовами. Ви кажете, що є область, де ви б не використовували Google Translate, коли потрібно правильно перекласти щось досить важливе. Що потрібно зробити, щоб ви довірилися засобу, який може перекладати?"
"Det er pokkers svært. Fordi, jeg mener, Jeg ville foretrække at være i stand til at kommunikere med patienterne når som helst. Det er svært, når de ikke forstår, hvad jeg siger. det's sandsynligvis også fordi Google Translate kan kun skrive, eller måske kan du også tale, Jeg 'er ikke helt sikker på, hvordan det virker, men jeg mener. Uanset om det oversætter, Jeg har ingen idé. Så en grundigt testet enhed, der kunne oversætte, Jeg ved ikke, ja.","It 's damn difficult . Because , I mean , I would prefer to be able to communicate with the patients anytime . it 's difficult when they do n't understand what I 'm saying . it 's probably also because Google Translate can only write , or maybe you can also speak , I 'm not entirely sure how it works , but I mean . Whether it translates , I have no idea . So a thoroughly tested device that could translate , I do n't know , yeah .","Це дуже складно. Тому що я б хотіла мати можливість спілкуватися з пацієнтами у будь-яку мить. Але це складно, коли вони не розуміють, що я говорю. Але, мабуть, також через те, що Google Translate може лише писати. Можливо, також можна говорити, я не знаю, як це працює, чи він перекладає, чи ні. Тому пристрій, який був би добре протестований, і міг би перекладати, напевне так."
"Så et apparat, der oversætter medicinske termer?","Yeah , yeah . So , I mean , a device that translate medical terms ?","Так, так. Пристрій, який може перекладати медичні терміни?"
"Jeg tænker også lidt på en, der burde kunne tale med patienterne. Hvis patienter pludselig hæver deres øjenbryn og ikke kan læse, du ved, noget, der kan tale til patienterne på en eller anden måde. Måske noget visuelt, hvis du ikke kan høre noget pludselig. Jeg mener, jeg ved det ikke.","Yeah , well , I 'm also thinking a bit about one that should be able to speak to the patients . if patients suddenly raise their eyebrows and ca n't read , you know , something that can speak to the patients in some way . Maybe something visual if you ca n't hear anything suddenly . I mean , I do n't know .","Так, ну, я також думаю, що він повинен давати можливість голосового спілкування з пацієнтами. Тому що, якщо раптово пацієнти дивуються і не можуть прочитати, знаєте, щось, що може спілкуватися з пацієнтами голосом. Можливо, щось візуальне, якщо раптом вони нічого не можуть почути. "
", en smule fleksibel.",", a bit flexible .","Так, трохи гнучкості"
"Ja, ja, det er hvad der tror.","Yeah , yeah , that 's what think .","Так, саме так."
"Er der nogen områder, jeg mener, nu du're i CT, er der nogen områder, hvor du kunne se nogle ting, der kunne digitaliseres, måske nogle formaliteter eller noget, noget skrevet et sted, du ved, noget, der's meget utvetydige eller noget, såsom medicinske og latinske udtryk er lidt svært at...","Are there any areas , I mean , now you 're in CT , are there any areas where you could see some things that could be digitized , maybe some formalities or something , something written somewhere , you know , something that 's very unambiguous or something , such as medical and Latin terms are a bit difficult to ...","Чи є які-небудь задачі, я маю на увазі, зараз ви займаєтеся КТ, але чи є які-небудь задачі, де щось можна було б цифрувати, можливо, деякі формальності чи щось записане, щось дуже однозначне, як медичні та латинські терміни трохи складні для..."
Fik ikke det (alle griner).,did n't get that ( everyone laughs ) .,Я не зрозумла (усі сміються).
"Ja, eksempel, spørger om diabetes, eksempel, er det en proces, der kan digitaliseres?","Yeah , well , example , asking about diabetes , example , is that a process that could be digitized ?","Так, ну, наприклад, запитання про діабет, наприклад, чи це процес, який можна було б оцифрувати?"
"Ja, du kan nok spørge, før de kommer til os.","Yeah , you could probably question before they come to us . Give a questionnaire or something . Yeah .","Так, ви, мабуть, могли би їх запитати, перш ніж вони прийдуть до нас. Дати їм анкету чи щось подібне. Так."
Så du kunne stole på mig?,So you could trust ?,Так що ви б могли довіряти цьому?
"Ja, måske, men du ved, ikke virkelig stole på mange andre end mig selv og mine kolleger med så vigtige spørgsmål. betyde, hvordan kan være sikker på, at patienten har forstået spørgsmålet korrekt? Hvis det er noget, de tjekker ud på en formular eller på en tablet, før de kommer til mig? betyde, har de læst det forkert?","Yeah , maybe , but you know , do n't really trust many others than myself and my colleagues with such important questions . mean , how can be sure that the patient has understood the question correctly ? If it 's something they check off on a form or on a tablet before they come to me ? mean , have they read it wrong ?","Так, можливо, але, знаєте, я не дуже довіряю комусь, крім себе і моїх колег, з такими важливими питаннями. Я маю на увазі, як я можу бути впевнена, що пацієнт правильно зрозумів питання? Якщо це щось, що вони позначають у формі чи на планшеті, перш ніж прийти до мене? Я маю на увазі, чи вони не помилилися в прочитанні?"
"Mmh, så du føler, at afkrydsningsfeltet formular er lidt meningsløst, fordi der stadig vil være den usikkerhed om, hvorvidt de har forstået spørgsmålet korrekt?","Mmh , so you feel like checkbox form is bit pointless because there will still be that uncertainty about whether they 've understood the question correctly ?","Тому ви відчуваєте, що форма з галочками не має сенсу, оскільки все ще буде невизначеність щодо того, чи вони правильно зрозуміли питання?"
